system:index,EVI,GREEN,LST_C,NDBI,NDVI,NDWI,NIR,RED,SWIR,YEAR,latitude,longitude,.geo
3156,2.2762836185819073,887.5,16.841615990000037,-0.19912052,0.4707568,-0.42163572,2181.5,785.0,1457.0,2024,60.98891534284883,25.617481536057426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.617481536057426,60.98891534284883]}"
3157,2.2762836185819073,887.5,16.92023045000002,-0.19912052,0.4707568,-0.42163572,2181.5,785.0,1457.0,2024,60.98891534284883,25.617751030642662,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.617751030642662,60.98891534284883]}"
3158,2.5680818673883627,999.0,16.25884358000002,-0.2945823,0.67440313,-0.5810003,3769.5,733.0,2054.0,2024,60.98891534284883,25.619906987324548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.619906987324548,60.98891534284883]}"
3159,4.781465658889254,677.5,16.472469830000023,-0.2210848,0.5726092,-0.4935526,1998.0,543.0,1274.5,2024,60.98891534284883,25.62125446025073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.62125446025073,60.98891534284883]}"
3160,3.639068344100646,394.5,19.535015750000014,-0.3842586,0.81248814,-0.7163911,2387.5,247.0,1062.0,2024,60.98891534284883,25.628530814052098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.628530814052098,60.98891534284883]}"
3161,3.246490854955338,274.0,16.896304310000005,-0.3752288,0.82313293,-0.7210486,1690.5,164.0,768.0,2024,60.98891534284883,25.63203424366016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.63203424366016,60.98891534284883]}"
3162,3.1761565836298935,265.0,16.896304310000005,-0.33995742,0.78957343,-0.68471146,1416.0,166.5,697.5,2024,60.98891534284883,25.632303738245398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.632303738245398,60.98891534284883]}"
3163,3.600394023969791,421.5,18.759125210000036,-0.37070423,0.82042646,-0.7046768,2433.0,240.0,1117.0,2024,60.98891534284883,25.63419020034205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.63419020034205,60.98891534284883]}"
3164,3.8661457448615595,470.5,19.423930100000007,-0.39094985,0.8008445,-0.6893877,2559.0,283.0,1120.5,2024,60.98891534284883,25.635537673268228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.635537673268228,60.98891534284883]}"
3165,3.164298776199184,533.0,19.73667893000001,-0.30048284,0.749209,-0.66255146,2626.0,376.5,1412.5,2024,60.98891534284883,25.6360766624387,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.6360766624387,60.98891534284883]}"
3166,1.5198087431693987,1169.5,20.370721640000028,-0.11425781,0.32232362,-0.32232362,2282.0,1169.5,1814.0,2024,60.98891534284883,25.638232619120586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.638232619120586,60.98891534284883]}"
3167,0.028901734104046242,324.5,19.102636220000022,0.10697675,-0.020408163,0.25653437,192.0,200.0,238.0,2024,60.98891534284883,25.640927564972944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.640927564972944,60.98891534284883]}"
3168,2.3053765712474914,777.0,21.406381699999997,-0.21361503,0.6227707,-0.57077754,2843.5,661.0,1842.5,2024,60.98891534284883,25.649551391700495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.649551391700495,60.98891534284883]}"
3169,2.0393513352674253,599.5,22.262595710000028,-0.24915792,0.7313592,-0.6881259,3245.0,503.5,1950.5,2024,60.98891534284883,25.650629370041436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.650629370041436,60.98891534284883]}"
3170,1.871069182389937,1019.5,22.57363553000002,-0.15262923,0.42664093,-0.43455353,2586.5,1039.5,1901.5,2024,60.98891534284883,25.650898864626672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.650898864626672,60.98891534284883]}"
3171,0.566920511671893,1057.0,18.234459140000013,-0.03547963,0.28596535,-0.41569927,2561.0,1422.0,2385.5,2024,60.98891534284883,25.655210777990447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.655210777990447,60.98891534284883]}"
3172,0.566920511671893,1057.0,18.57113411000003,-0.03547963,0.28596535,-0.41569927,2561.0,1422.0,2385.5,2024,60.98891534284883,25.655480272575684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.655480272575684,60.98891534284883]}"
3173,1.233037196133945,1104.5,17.725174160000023,-0.057570215,0.34593263,-0.37975574,2457.0,1194.0,2189.5,2024,60.98891534284883,25.65682774550186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.65682774550186,60.98891534284883]}"
3174,0.626896493594066,905.5,18.25838528,-0.110878065,0.34286043,-0.52573,2913.0,1425.5,2331.5,2024,60.98891534284883,25.657097240087097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.657097240087097,60.98891534284883]}"
3175,1.8651789865178987,750.5,23.61954965000001,-0.17767042,0.57660246,-0.5702834,2742.5,736.5,1915.0,2024,60.98891534284883,25.662487131791814,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.662487131791814,60.98891534284883]}"
3176,1.7311650885137917,815.5,23.61954965000001,-0.074584566,0.43357965,-0.43778008,2085.5,824.0,1796.0,2024,60.98891534284883,25.66275662637705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.66275662637705,60.98891534284883]}"
3177,1.9157650695517776,1253.5,24.02629403000003,-0.16894756,0.34560156,-0.31624165,2413.0,1173.5,1715.5,2024,60.98891534284883,25.663026120962286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.663026120962286,60.98891534284883]}"
3178,1.6912010705921712,860.0,23.62809470000002,-0.15035342,0.46171412,-0.47247356,2400.5,884.0,1773.0,2024,60.98891534284883,25.663565110132758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.663565110132758,60.98891534284883]}"
3179,-0.194672131147541,741.0,23.968187690000008,0.07529483,0.012582782,-0.015609432,764.5,745.5,889.0,2024,60.98891534284883,25.66599056139988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.66599056139988,60.98891534284883]}"
3180,2.889934148635936,432.0,25.461862429999996,-0.21507472,0.6969147,-0.6246742,1870.0,334.0,1208.0,2024,60.98891534284883,25.669763485593183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.669763485593183,60.98891534284883]}"
3181,3.28931257652615,283.5,25.419137180000007,-0.32664618,0.8472629,-0.7570174,2050.0,169.5,1040.5,2024,60.98891534284883,25.670302474763655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.670302474763655,60.98891534284883]}"
3182,2.6284225829900656,388.0,22.46596790000001,-0.27564603,0.7983441,-0.7259403,2443.5,274.0,1387.5,2024,60.98891534284883,25.67326691520125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.67326691520125,60.98891534284883]}"
3183,2.6284225829900656,388.0,22.29848492000002,-0.27564603,0.7983441,-0.7259403,2443.5,274.0,1387.5,2024,60.98891534284883,25.673536409786486,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.673536409786486,60.98891534284883]}"
3184,2.753363228699551,379.5,21.522594380000015,-0.31009978,0.81278366,-0.72658503,2396.5,247.5,1262.0,2024,60.98891534284883,25.67434489354219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.67434489354219,60.98891534284883]}"
3185,2.5429824561403507,482.0,21.33460328000001,-0.39943832,0.8100028,-0.74092984,3239.0,340.0,1390.0,2024,60.98891534284883,25.679465290661675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.679465290661675,60.98891534284883]}"
3186,2.166643149428531,404.0,25.665234620000035,-0.20870265,0.6933845,-0.6454585,1875.0,339.5,1227.5,2024,60.98891534284883,25.68296872026974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.68296872026974,60.98891534284883]}"
3187,1.8416190057193138,694.0,24.720152090000028,-0.17932604,0.6249627,-0.59355783,2721.0,628.0,1893.5,2024,60.98891534284883,25.68620265529257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.68620265529257,60.98891534284883]}"
3188,1.6221858370855504,680.0,22.79922485,-0.14555724,0.6020052,-0.58992916,2636.5,655.0,1966.5,2024,60.98891534284883,25.688628106559694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.688628106559694,60.98891534284883]}"
3189,2.526646624760864,698.5,22.705229299999985,-0.1830168,0.6080237,-0.5555909,2445.0,596.0,1688.5,2024,60.98891534284883,25.69159254699729,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.69159254699729,60.98891534284883]}"
3190,2.6539967037494847,559.0,22.026752330000022,-0.30266932,0.7740724,-0.68161756,2952.5,376.0,1580.5,2024,60.98891534284883,25.691862041582525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.691862041582525,60.98891534284883]}"
3191,2.489296636085627,385.5,20.838990380000013,-0.27178457,0.74885005,-0.6628034,1901.0,273.0,1088.5,2024,60.98891534284883,25.69401799826441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.69401799826441,60.98891534284883]}"
3192,3.0072143698468787,353.5,21.047489600000006,-0.38882065,0.8237548,-0.729585,2261.0,218.5,995.0,2024,60.98891534284883,25.69913839538389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.69913839538389,60.98891534284883]}"
3193,5.21156263091747,404.5,23.558025290000018,-0.19623353,0.64389235,-0.5939774,1588.0,344.0,1067.0,2024,60.98918483743406,25.600233882602332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.600233882602332,60.98918483743406]}"
3194,2.897631133671743,903.0,24.021167000000048,-0.1292558,0.37768793,-0.3496579,1874.0,846.5,1445.0,2024,60.98918483743406,25.601850850113745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.601850850113745,60.98918483743406]}"
3195,2.5827050315433144,685.5,19.147070480000025,-0.303486,0.7859986,-0.6952995,3814.0,457.0,2038.0,2024,60.98918483743406,25.611283160597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.611283160597,60.98918483743406]}"
3196,3.761092947220925,362.0,17.021062040000004,-0.3490601,0.7858014,-0.669708,1830.0,219.5,883.0,2024,60.98918483743406,25.61451709561983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.61451709561983,60.98918483743406]}"
3197,3.934614581157301,396.0,16.356257150000005,-0.35688263,0.7849552,-0.68788177,2141.5,258.0,1015.0,2024,60.98918483743406,25.615056084790304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.615056084790304,60.98918483743406]}"
3198,3.1513809275664406,931.0,16.590391520000026,-0.11616506,0.41872945,-0.3751678,2049.0,839.5,1622.5,2024,60.98918483743406,25.616403557716485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.616403557716485,60.98918483743406]}"
3199,2.774712986432086,768.0,16.92023045000002,-0.37678307,0.79614973,-0.6907279,4198.5,476.5,1900.5,2024,60.98918483743406,25.6217934494212,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.6217934494212,60.98918483743406]}"
3200,4.441103643438274,935.0,17.164618880000006,-0.16070195,0.42638817,-0.38385502,2100.0,844.5,1518.5,2024,60.98918483743406,25.622332438591673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.622332438591673,60.98918483743406]}"
3201,4.928881864875543,1659.0,19.31284445,-0.18447602,0.2768838,-0.2684379,2876.5,1629.0,1980.5,2024,60.98918483743406,25.625296879029268,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.625296879029268,60.98918483743406]}"
3202,4.6936581870297385,1062.5,19.984485380000024,-0.30912942,0.6272444,-0.5236494,3398.5,778.5,1793.5,2024,60.98918483743406,25.625835868199736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.625835868199736,60.98918483743406]}"
3203,3.309186978012613,385.5,17.83113278000002,-0.37891918,0.79749435,-0.700408,2188.0,246.5,985.5,2024,60.98918483743406,25.630417276148748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.630417276148748,60.98918483743406]}"
3204,3.221816707218167,310.0,16.783509650000013,-0.39247417,0.80171543,-0.7041279,1785.5,196.5,779.0,2024,60.98918483743406,25.632303738245398,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.632303738245398,60.98918483743406]}"
3205,4.533641865432538,316.0,18.002033780000005,-0.35474926,0.7683258,-0.64524275,1465.5,192.0,698.0,2024,60.98918483743406,25.63365121117158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.63365121117158,60.98918483743406]}"
3206,5.064102564102564,565.0,20.216910740000003,-0.18717256,0.58667517,-0.53583896,1869.5,487.0,1280.0,2024,60.98918483743406,25.635268178682992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.635268178682992,60.98918483743406]}"
3207,1.3354687692497227,1255.0,20.32799639000001,-0.07971996,0.29321072,-0.3114799,2390.5,1306.5,2037.5,2024,60.98918483743406,25.636346157023937,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.636346157023937,60.98918483743406]}"
3208,0.21397105097545627,719.5,19.75376903000003,0.10493644,0.022972973,-0.0253979,757.0,723.0,934.5,2024,60.98918483743406,25.63931059746153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.63931059746153,60.98918483743406]}"
3209,0.14084507042253522,322.5,18.82406759,0.28376704,-0.12688822,0.38115633,144.5,186.5,259.0,2024,60.98918483743406,25.64011908121724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.64011908121724,60.98918483743406]}"
3210,-0.0767341927562922,236.0,17.725174159999995,-0.061488673,0.03961965,0.18,164.0,151.5,145.0,2024,60.98918483743406,25.644161499995775,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.644161499995775,60.98918483743406]}"
3211,0.10394456289978678,246.5,17.448314540000013,-0.19827586,-0.06554622,0.27885863,139.0,158.5,93.0,2024,60.98918483743406,25.645508972921956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.645508972921956,60.98918483743406]}"
3212,1.6809026007139214,973.5,21.568737650000003,-0.12046304,0.39624342,-0.40937358,2323.0,1004.5,1823.5,2024,60.98918483743406,25.650629370041436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.650629370041436,60.98918483743406]}"
3213,-1.598731884057971,603.5,22.57021751000002,0.07343283,0.12831697,-0.1250453,776.0,599.5,899.0,2024,60.98918483743406,25.651437853797145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.651437853797145,60.98918483743406]}"
3214,2.1846670397313934,544.5,21.71058548000002,-0.17502972,0.6530612,-0.638806,2470.5,518.5,1734.5,2024,60.98918483743406,25.653324315893794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.653324315893794,60.98918483743406]}"
3215,1.480580522800363,762.0,18.95395235000001,-0.13276492,0.5408947,-0.5408947,2557.5,762.0,1958.0,2024,60.98918483743406,25.65763622925757,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.65763622925757,60.98918483743406]}"
3216,2.218081269535946,631.0,19.25644712000002,-0.20808531,0.6097158,-0.5884559,2435.5,590.5,1596.5,2024,60.98918483743406,25.658444713013278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.658444713013278,60.98918483743406]}"
3217,0.922871897384641,1052.5,20.543331650000027,-0.043708198,0.19778651,-0.22893773,1677.5,1123.5,1537.0,2024,60.98918483743406,25.65952269135422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.65952269135422,60.98918483743406]}"
3218,1.4145847400405132,621.5,23.253821510000023,-0.05270216,0.47113943,-0.51896286,1962.5,705.5,1766.0,2024,60.98918483743406,25.66194814262134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.66194814262134,60.98918483743406]}"
3219,1.4232673267326732,761.0,23.253821510000023,-0.050331526,0.35867447,-0.39205113,1742.5,822.5,1575.5,2024,60.98918483743406,25.662217637206577,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.662217637206577,60.98918483743406]}"
3220,0.16617429837518463,2063.0,24.80218457000001,0.012827091,0.028877005,-0.076544315,2405.0,2270.0,2467.5,2024,60.98918483743406,25.66491258305894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.66491258305894,60.98918483743406]}"
3221,0.45158665581773794,854.5,24.568050200000016,0.12711148,0.056748465,-0.09480932,1033.5,922.5,1334.5,2024,60.98918483743406,25.66599056139988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.66599056139988,60.98918483743406]}"
3222,2.672874493927125,485.5,23.863938080000025,-0.4349232,0.8689129,-0.75938547,3550.0,249.0,1398.0,2024,60.98918483743406,25.67003298017842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.67003298017842,60.98918483743406]}"
3223,4.452008168822328,708.0,23.182043090000036,0.021924261,0.3198044,-0.31178614,1349.5,695.5,1410.0,2024,60.98918483743406,25.671649947689833,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.671649947689833,60.98918483743406]}"
3224,2.053186087839553,537.0,23.103428629999996,-0.20028777,0.6334443,-0.5904671,2085.5,468.0,1389.5,2024,60.98918483743406,25.67703983939455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.67703983939455,60.98918483743406]}"
3225,2.4431919842547862,399.5,22.68643019000004,-0.16974674,0.66528624,-0.6210576,1709.0,343.5,1213.0,2024,60.98918483743406,25.678117817735494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.678117817735494,60.98918483743406]}"
3226,1.995798319327731,1201.0,25.285834400000027,-0.151823,0.3698483,-0.35980812,2551.0,1173.5,1878.5,2024,60.98918483743406,25.681351752758324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.681351752758324,60.98918483743406]}"
3227,2.205529693891945,699.5,25.12176944000001,-0.16847682,0.54907817,-0.5184165,2205.5,642.0,1569.5,2024,60.98918483743406,25.682160236514033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.682160236514033,60.98918483743406]}"
3228,2.6144080307056394,560.5,25.314887570000053,-0.18326427,0.6670433,-0.59581757,2213.0,442.0,1527.5,2024,60.98918483743406,25.683238214854974,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.683238214854974,60.98918483743406]}"
3229,1.188828472565497,1002.0,23.06241239000002,-0.09483478,0.3550864,-0.3920825,2294.5,1092.0,1897.0,2024,60.98918483743406,25.688628106559694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.688628106559694,60.98918483743406]}"
3230,2.767960363336086,363.5,20.55700373000002,-0.3239822,0.76390153,-0.68370676,1935.0,259.0,988.0,2024,60.98918483743406,25.696173954946296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.696173954946296,60.98918483743406]}"
3231,2.767960363336086,363.5,20.688597500000014,-0.3239822,0.76390153,-0.68370676,1935.0,259.0,988.0,2024,60.98918483743406,25.696443449531532,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.696443449531532,60.98918483743406]}"
3232,2.849045346062052,569.5,23.672528960000022,-0.18880679,0.60996383,-0.5369919,1890.5,458.0,1290.0,2024,60.9894543320193,25.600233882602332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.600233882602332,60.9894543320193]}"
3233,3.692595229619082,490.0,16.92535748000003,-0.35331723,0.77161986,-0.65871495,2381.5,307.0,1138.0,2024,60.9894543320193,25.615056084790304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.615056084790304,60.9894543320193]}"
3234,2.6679841897233203,707.0,17.65510475000002,-0.2763764,0.68349487,-0.6090142,2909.5,547.0,1649.5,2024,60.9894543320193,25.618290019813134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.618290019813134,60.9894543320193]}"
3235,0.8276942802193888,1131.5,16.83307094,-0.071511075,0.29492387,-0.38547182,2551.0,1389.0,2210.5,2024,60.9894543320193,25.619637492739315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.619637492739315,60.9894543320193]}"
3236,3.3893297315549553,880.5,19.06332899000006,-0.23615691,0.585533,-0.5106294,2718.0,710.5,1679.5,2024,60.9894543320193,25.624757889858795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.624757889858795,60.9894543320193]}"
3237,2.939226960549433,760.0,21.069706730000007,-0.31867272,0.7757403,-0.6943188,4212.5,532.0,2176.5,2024,60.9894543320193,25.627183341125917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.627183341125917,60.9894543320193]}"
3238,1.1462450592885376,1296.5,21.254279810000014,-0.12324008,0.38605595,-0.40636447,3071.5,1360.5,2397.5,2024,60.9894543320193,25.62772233029639,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.62772233029639,60.9894543320193]}"
3239,3.4467233616808404,608.0,20.968875139999994,-0.28580427,0.6806059,-0.61518985,2552.0,485.0,1417.5,2024,60.9894543320193,25.628530814052098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.628530814052098,60.9894543320193]}"
3240,4.558868736550876,367.5,17.65510475000002,-0.35437185,0.78632027,-0.64181286,1684.5,201.5,803.0,2024,60.9894543320193,25.633381716586342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.633381716586342,60.9894543320193]}"
3241,2.124111536358666,768.5,20.849244440000007,-0.05063824,0.45183176,-0.41802347,1872.5,707.0,1692.0,2024,60.9894543320193,25.636615651609173,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.636615651609173,60.9894543320193]}"
3242,-304.0,599.5,20.416864910000044,-0.060104333,0.35164836,-0.32183257,1168.5,560.5,1036.0,2024,60.9894543320193,25.63796312453535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.63796312453535,60.9894543320193]}"
3243,0.16076115485564307,309.0,18.381434000000013,-0.09313726,-0.18014705,0.46967897,111.5,160.5,92.5,2024,60.9894543320193,25.640658070387712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.640658070387712,60.9894543320193]}"
3244,0.20179372197309417,299.0,18.258385280000027,-0.13853905,-0.19285715,0.4514563,113.0,167.0,85.5,2024,60.9894543320193,25.640927564972944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.640927564972944,60.9894543320193]}"
3245,0.16900510204081634,305.0,18.258385280000027,-0.05336427,-0.18928571,0.45758662,113.5,166.5,102.0,2024,60.9894543320193,25.64119705955818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.64119705955818,60.9894543320193]}"
3246,0.13220712449504224,315.5,18.554044010000013,-0.17697228,-0.115384616,0.39140022,138.0,174.0,96.5,2024,60.9894543320193,25.641736048728653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.641736048728653,60.9894543320193]}"
3247,1.0463229992790195,1231.0,20.68688849,-0.10569813,0.295947,-0.34746885,2542.0,1381.0,2056.0,2024,60.9894543320193,25.64982088628573,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.64982088628573,60.9894543320193]}"
3248,1.4773037387428365,976.5,20.68688849,-0.12850688,0.4335291,-0.46661204,2685.0,1061.0,2073.5,2024,60.9894543320193,25.650090380870964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.650090380870964,60.9894543320193]}"
3249,1.352157624531705,761.5,21.669569239999987,-0.07892377,0.36989942,-0.40646923,1804.5,830.0,1540.5,2024,60.9894543320193,25.65170734838238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.65170734838238,60.9894543320193]}"
3250,2.2357782269708344,591.0,21.60633587000001,-0.13263944,0.574476,-0.56431997,2122.0,573.5,1625.0,2024,60.9894543320193,25.653054821308558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.653054821308558,60.9894543320193]}"
3251,1.3692050675205347,740.0,21.129522080000015,-0.054207236,0.37204462,-0.42040336,1813.5,830.0,1627.0,2024,60.9894543320193,25.65359381047903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.65359381047903,60.9894543320193]}"
3252,1.9968028419182948,645.5,19.738387940000024,-0.27279627,0.7212883,-0.67716926,3353.5,543.0,1916.0,2024,60.9894543320193,25.655480272575684,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.655480272575684,60.9894543320193]}"
3253,1.6054839000631371,697.0,20.088734990000006,-0.11482443,0.56382644,-0.55962723,2468.5,688.5,1960.0,2024,60.9894543320193,25.657366734672333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.657366734672333,60.9894543320193]}"
3254,0.4772547988430187,486.0,20.724486710000036,0.040446304,0.24665911,-0.47798067,1376.0,831.5,1492.0,2024,60.9894543320193,25.658983702183747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.658983702183747,60.9894543320193]}"
3255,0.14033539276257723,1417.0,22.78213475000004,0.09516174,0.07099799,-0.2572402,2398.5,2080.5,2903.0,2024,60.9894543320193,25.661139658865636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.661139658865636,60.9894543320193]}"
3256,-3.4245660881174897,508.5,23.73234431000003,0.2096184,0.20430107,-0.19572954,756.0,499.5,1157.0,2024,60.9894543320193,25.66275662637705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.66275662637705,60.9894543320193]}"
3257,0.09412985472872815,1759.5,24.556087130000037,0.082869515,0.029384544,-0.11671687,2224.5,2097.5,2626.5,2024,60.9894543320193,25.66518207764417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.66518207764417,60.9894543320193]}"
3258,2.2381431204960616,739.0,22.900056440000043,-0.17161477,0.49289536,-0.46478364,2022.5,687.0,1430.0,2024,60.9894543320193,25.668146518081766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.668146518081766,60.9894543320193]}"
3259,1.5635671132125033,950.0,23.15298992000004,-0.13540272,0.39000818,-0.38140973,2121.5,931.0,1615.5,2024,60.9894543320193,25.668955001837475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.668955001837475,60.9894543320193]}"
3260,2.6176190476190477,495.5,23.55460727000002,-0.35027182,0.8237674,-0.7198982,3042.5,294.0,1464.0,2024,60.9894543320193,25.669763485593183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.669763485593183,60.9894543320193]}"
3261,2.9866600790513838,293.0,23.31705488,-0.39103842,0.8595805,-0.7985216,2615.5,197.5,1145.0,2024,60.9894543320193,25.67111095851936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.67111095851936,60.9894543320193]}"
3262,1.1180565421224606,1174.0,22.754790590000027,-0.04321224,0.23812406,-0.27080745,2046.0,1259.0,1876.5,2024,60.9894543320193,25.674075398956955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.674075398956955,60.9894543320193]}"
3263,1.616777308388654,850.0,23.142735860000016,-0.11402293,0.4346909,-0.4445352,2210.5,871.0,1758.0,2024,60.9894543320193,25.674883882712663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.674883882712663,60.9894543320193]}"
3264,1.1966672770554845,1228.5,25.232855090000015,0.009138885,0.20450634,-0.22074215,1924.5,1271.0,1960.0,2024,60.9894543320193,25.681082258173088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.681082258173088,60.9894543320193]}"
3265,2.008491182233834,1037.5,25.523386790000018,-0.1665702,0.43909752,-0.41664323,2519.5,982.0,1800.0,2024,60.9894543320193,25.682160236514033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.682160236514033,60.9894543320193]}"
3266,1.9520073834794647,967.5,25.67207066000003,-0.054498643,0.29788733,-0.3115104,1843.0,997.0,1652.5,2024,60.9894543320193,25.682699225684505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.682699225684505,60.9894543320193]}"
3267,1.1816544448732793,687.0,21.68495033000002,-0.1317945,0.5274189,-0.58948314,2660.0,823.0,2040.5,2024,60.9894543320193,25.691862041582525,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.691862041582525,60.9894543320193]}"
3268,3.0796339804624706,335.0,20.84240840000001,-0.44151455,0.87709105,-0.77666664,2665.0,174.5,1032.5,2024,60.9894543320193,25.692940019923466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.692940019923466,60.9894543320193]}"
